time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),wind_speed_10m_max (mp/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
1987-03-03,0,74.0,45.6,10.5,67,5.50
1987-03-04,0,78.0,45.0,9.8,265,6.06
1987-03-05,1,77.5,48.7,10.3,143,6.50
1987-03-06,1,76.9,54.9,11.8,252,5.97
1987-03-07,1,78.4,50.1,12.9,327,6.95
1987-03-08,1,75.1,56.1,14.9,109,6.70
1987-03-09,1,78.3,45.8,12.2,320,6.51
1987-03-10,0,79.8,47.2,15.1,329,7.22
1987-03-11,0,80.9,49.7,10.3,350,6.62
1987-03-12,0,81.9,50.5,10.2,115,7.06
1987-03-13,0,81.6,51.3,12.8,145,7.25
1987-03-14,1,83.9,57.9,12.8,249,6.81
1987-03-15,1,85.6,56.7,13.4,280,7.10
1987-03-16,3,85.2,60.0,13.2,279,6.99
1987-03-17,1,85.2,61.4,22.2,252,8.06
1987-03-18,0,82.9,62.2,20.6,299,8.11
1987-03-19,0,80.8,55.0,23.4,289,7.79
1987-03-20,0,81.9,55.9,26.9,279,8.14
1987-03-21,1,82.3,54.9,19.8,276,7.96
1987-03-22,1,78.0,56.3,18.7,315,8.23
1987-03-23,1,78.5,44.8,9.7,345,6.73
1987-03-24,1,74.3,51.0,20.0,92,6.36
1987-03-25,0,74.4,49.4,16.0,98,7.07
1987-03-26,1,76.2,49.6,17.5,102,7.93
1987-03-27,51,78.6,53.5,21.3,112,8.18
1987-03-28,51,78.0,56.8,24.5,125,8.10
1987-03-29,0,80.6,47.7,9.3,324,6.55
1987-03-30,0,83.3,52.8,13.4,39,7.93
1987-03-31,0,78.0,53.6,13.4,6,7.54
1987-04-01,1,71.9,49.2,14.2,320,6.89
1987-04-02,0,73.3,42.6,10.1,122,6.86
1987-04-03,0,78.6,44.7,14.3,136,7.98
1987-04-04,0,82.8,57.0,13.2,302,8.18
1987-04-05,1,85.2,48.8,12.4,349,8.06
1987-04-06,1,88.4,57.1,12.8,64,8.06
1987-04-07,0,88.5,58.4,10.0,137,8.01
1987-04-08,1,87.9,56.3,12.5,174,8.18
1987-04-09,0,88.0,68.2,11.5,224,7.91
1987-04-10,0,90.0,57.6,11.9,288,8.12
1987-04-11,1,91.5,57.8,9.9,338,8.13
1987-04-12,1,91.2,63.5,10.4,45,8.29
1987-04-13,1,88.6,60.3,10.3,358,7.79
1987-04-14,1,85.1,60.6,13.9,93,8.80
1987-04-15,0,86.3,58.2,12.3,32,8.57
1987-04-16,0,85.8,55.0,17.6,6,8.29
1987-04-17,0,79.6,54.6,17.9,94,7.12
1987-04-18,0,78.0,53.9,17.5,101,7.06
1987-04-19,0,80.8,52.8,13.3,91,6.80
1987-04-20,0,80.7,53.0,15.2,92,6.79
1987-04-21,0,79.7,48.9,10.8,93,6.60
1987-04-22,0,82.9,49.8,8.9,89,7.18
1987-04-23,0,84.6,51.6,9.2,91,7.86
1987-04-24,0,85.3,56.3,14.6,91,9.07
1987-04-25,0,86.5,61.9,17.3,95,9.68
1987-04-26,1,87.9,62.7,17.5,93,9.77
1987-04-27,1,89.3,65.9,15.3,99,9.51
1987-04-28,1,90.6,59.7,10.0,99,8.42
1987-04-29,2,91.0,63.6,10.9,117,8.57
1987-04-30,2,91.7,62.8,11.3,165,8.73
1987-05-01,2,91.8,73.7,15.7,213,8.25
1987-05-02,1,93.1,69.6,15.2,298,8.62
1987-05-03,1,94.1,65.5,15.2,325,10.67
1987-05-04,2,94.0,63.2,13.0,40,8.05
1987-05-05,0,95.4,63.6,14.4,319,9.86
1987-05-06,0,95.7,69.9,18.2,272,10.38
1987-05-07,0,94.2,67.9,19.7,311,10.65
1987-05-08,0,93.8,66.0,14.6,329,9.61
1987-05-09,1,92.5,67.2,13.7,91,8.61
1987-05-10,0,94.5,65.7,13.6,328,8.81
1987-05-11,1,94.7,68.8,13.2,40,9.19
1987-05-12,2,94.2,67.7,12.5,117,8.76
1987-05-13,1,95.1,76.1,13.2,234,9.02
1987-05-14,2,94.9,75.7,20.2,277,9.60
1987-05-15,51,93.3,73.2,14.0,337,7.91
1987-05-16,2,94.5,67.9,9.0,322,7.77
1987-05-17,2,96.2,69.7,11.5,64,8.35
1987-05-18,2,97.0,72.6,15.3,121,9.71
1987-05-19,1,97.4,69.9,17.4,114,10.53
1987-05-20,1,97.3,69.9,17.1,97,10.94
1987-05-21,1,96.1,68.9,10.4,134,8.46
1987-05-22,1,97.7,78.4,10.2,153,9.14
1987-05-23,0,97.6,76.0,15.2,177,10.04
1987-05-24,1,94.6,76.3,12.8,198,8.46
1987-05-25,2,98.4,68.4,8.6,184,8.11
1987-05-26,2,99.1,72.8,11.1,354,8.92
1987-05-27,2,99.3,75.8,12.4,12,9.15
1987-05-28,1,100.3,73.2,19.5,332,10.88
1987-05-29,0,97.4,73.5,19.0,309,10.95
1987-05-30,1,93.3,63.6,13.3,275,8.21
1987-05-31,0,90.6,65.8,15.6,77,8.74
1987-06-01,0,88.1,65.0,18.4,103,9.12
1987-06-02,0,90.1,63.9,9.9,117,8.02
1987-06-03,2,91.1,62.7,12.2,138,7.63
1987-06-04,53,88.8,68.2,13.4,120,6.09
1987-06-05,51,90.3,66.1,13.9,100,7.47
1987-06-06,1,92.0,69.2,13.8,127,8.39
1987-06-07,1,93.1,66.6,15.4,114,9.17
1987-06-08,2,92.2,66.3,13.0,119,8.28
1987-06-09,3,86.1,70.5,11.2,76,6.04
1987-06-10,1,94.4,68.0,16.8,109,10.08
1987-06-11,0,96.2,71.9,15.1,96,10.83
1987-06-12,2,96.7,72.4,18.2,97,10.63
1987-06-13,1,96.2,70.0,17.8,87,10.10
1987-06-14,0,95.1,72.7,21.2,99,11.34
1987-06-15,0,95.6,71.0,19.5,93,10.67
1987-06-16,0,95.6,66.3,14.3,98,10.29
1987-06-17,0,96.2,69.3,18.8,100,10.94
1987-06-18,1,97.3,66.1,15.2,116,10.15
1987-06-19,2,97.2,69.1,10.3,138,8.58
1987-06-20,2,96.6,80.0,8.3,272,7.00
1987-06-21,3,96.8,72.3,8.5,341,7.19
1987-06-22,2,99.0,73.9,16.0,54,9.35
1987-06-23,51,98.8,72.3,15.6,106,9.56
1987-06-24,1,97.0,71.4,18.7,107,10.21
1987-06-25,0,96.9,69.8,16.3,107,10.15
1987-06-26,1,98.2,69.8,12.5,90,9.32
1987-06-27,1,96.5,71.9,14.2,90,9.49
1987-06-28,2,97.2,71.4,12.4,50,8.63
1987-06-29,2,97.0,70.9,11.2,122,8.08
1987-06-30,2,97.6,70.1,9.1,58,7.56
1987-07-01,1,97.2,72.0,12.7,138,9.23
1987-07-02,1,97.0,70.3,13.3,127,9.04
1987-07-03,2,98.3,69.4,7.7,80,7.17
1987-07-04,2,98.8,74.0,14.7,66,8.36
1987-07-05,1,98.9,77.8,19.9,83,10.60
1987-07-06,2,96.9,76.2,19.9,98,9.62
1987-07-07,2,98.1,74.9,16.2,97,9.07
1987-07-08,2,97.7,72.6,10.5,86,8.15
1987-07-09,1,98.2,79.3,15.5,153,8.78
1987-07-10,1,98.1,73.2,12.4,196,8.77
1987-07-11,2,99.6,81.4,13.4,273,7.12
1987-07-12,1,99.5,75.8,15.5,212,9.14
1987-07-13,51,99.1,71.8,15.7,217,8.50
1987-07-14,2,99.5,77.0,8.8,348,6.82
1987-07-15,2,100.5,72.9,8.9,46,7.60
1987-07-16,1,98.9,75.4,14.7,45,8.68
1987-07-17,2,99.7,73.6,9.8,187,7.59
1987-07-18,2,99.8,72.9,16.3,230,9.21
1987-07-19,2,101.1,72.6,11.6,267,7.61
1987-07-20,51,99.4,73.3,9.2,106,8.26
1987-07-21,2,98.6,77.0,8.5,240,6.85
1987-07-22,2,99.0,72.5,14.6,24,7.66
1987-07-23,2,98.3,71.1,20.2,78,9.08
1987-07-24,0,96.8,75.2,19.0,87,10.97
1987-07-25,1,97.6,75.5,20.1,94,10.75
1987-07-26,2,95.9,71.8,9.2,215,7.14
1987-07-27,2,96.9,78.8,14.1,310,8.88
1987-07-28,1,96.4,73.4,14.7,114,8.98
1987-07-29,0,97.0,75.7,18.6,89,10.31
1987-07-30,1,97.8,76.5,23.7,95,11.49
1987-07-31,1,93.3,76.5,12.9,153,8.29
1987-08-01,51,95.5,77.0,13.2,351,8.14
1987-08-02,2,96.0,75.1,16.8,93,9.29
1987-08-03,0,94.9,76.7,19.9,121,10.20
1987-08-04,51,93.5,71.5,14.0,324,7.23
1987-08-05,2,95.6,72.5,10.9,65,7.80
1987-08-06,1,96.8,72.3,18.3,132,9.18
1987-08-07,0,96.9,72.7,15.8,115,10.25
1987-08-08,1,97.1,70.7,15.4,110,9.53
1987-08-09,2,96.9,70.8,13.8,97,7.86
1987-08-10,2,94.8,75.8,23.1,128,10.47
1987-08-11,2,94.1,75.0,20.9,112,10.04
1987-08-12,2,95.3,68.8,8.3,167,7.40
1987-08-13,1,95.8,67.9,12.8,54,9.23
1987-08-14,61,94.2,74.0,23.9,86,9.59
1987-08-15,1,96.3,70.2,19.5,95,10.21
1987-08-16,2,97.8,67.9,13.3,67,8.59
1987-08-17,1,95.0,75.1,24.2,83,11.75
1987-08-18,2,95.0,72.4,16.3,86,9.10
1987-08-19,2,94.7,68.1,13.6,125,8.44
1987-08-20,2,95.0,69.6,16.2,109,8.16
1987-08-21,2,95.0,69.6,9.2,242,7.18
1987-08-22,2,91.5,73.1,16.4,326,7.95
1987-08-23,2,93.6,75.9,11.6,355,7.01
1987-08-24,2,94.1,71.2,11.1,91,7.73
1987-08-25,1,94.2,74.4,13.4,98,8.59
1987-08-26,51,92.3,68.8,12.2,128,7.10
1987-08-27,1,92.9,68.6,14.9,100,7.36
1987-08-28,1,94.1,66.9,8.1,85,6.88
1987-08-29,1,93.8,69.7,16.3,95,8.83
1987-08-30,0,93.1,70.0,21.9,91,10.64
1987-08-31,1,93.9,73.3,19.3,90,9.94
1987-09-01,2,94.6,67.0,10.9,86,7.72
1987-09-02,1,93.4,74.0,17.0,92,9.56
1987-09-03,0,91.0,69.9,20.7,105,9.87
1987-09-04,0,92.8,69.1,14.6,113,8.90
1987-09-05,0,92.1,69.5,21.4,93,10.36
1987-09-06,2,93.0,73.2,19.5,91,10.12
1987-09-07,1,92.9,69.9,16.3,91,7.65
1987-09-08,51,93.6,70.8,10.5,147,7.19
1987-09-09,1,92.2,68.1,14.4,125,8.38
1987-09-10,2,91.5,67.2,10.8,73,7.07
1987-09-11,3,90.9,73.1,15.5,20,6.75
1987-09-12,51,90.1,67.2,18.9,80,7.56
1987-09-13,1,88.3,68.2,21.3,83,8.57
1987-09-14,1,87.8,67.5,21.7,99,8.86
1987-09-15,51,86.1,68.1,15.5,101,7.24
1987-09-16,2,86.2,60.4,11.9,91,5.85
1987-09-17,2,87.8,64.0,12.6,75,6.91
1987-09-18,1,86.6,66.4,14.8,153,6.90
1987-09-19,1,84.9,67.8,21.9,112,8.17
1987-09-20,1,87.9,68.3,25.2,115,9.61
1987-09-21,2,87.8,70.0,21.9,103,8.14
1987-09-22,2,88.0,69.1,16.0,67,7.22
1987-09-23,2,87.0,65.9,17.5,339,6.70
1987-09-24,51,88.5,65.7,12.2,355,5.89
1987-09-25,55,88.5,67.5,12.7,110,6.22
1987-09-26,51,87.0,64.6,11.9,114,6.63
1987-09-27,51,87.9,62.5,12.7,124,6.46
1987-09-28,2,90.8,62.3,11.3,99,7.05
1987-09-29,2,89.9,65.8,7.9,90,5.95
1987-09-30,1,89.5,64.3,12.7,95,7.16
1987-10-01,1,89.3,61.3,11.9,107,7.38
1987-10-02,1,89.4,64.7,10.1,110,7.26
1987-10-03,1,88.9,60.2,8.9,127,7.16
1987-10-04,1,89.1,61.2,6.7,157,6.42
1987-10-05,1,89.0,60.9,10.6,96,6.45
1987-10-06,0,89.5,66.3,18.4,89,9.37
1987-10-07,1,86.2,66.8,18.3,115,8.36
1987-10-08,2,84.2,63.8,9.0,115,6.01
1987-10-09,1,83.2,62.4,13.0,96,6.21
1987-10-10,1,85.7,60.2,8.7,207,5.80
1987-10-11,2,86.6,59.7,6.7,174,5.97
1987-10-12,1,87.7,65.4,10.4,296,6.60
1987-10-13,0,87.0,60.8,13.8,340,7.34
1987-10-14,1,86.9,59.3,11.5,148,6.78
1987-10-15,0,85.2,61.0,15.0,126,7.79
1987-10-16,1,84.3,60.9,16.7,116,7.49
1987-10-17,2,85.3,60.3,11.4,125,6.20
1987-10-18,2,85.9,59.0,7.4,244,5.48
1987-10-19,2,84.2,62.3,8.7,116,5.86
1987-10-20,2,83.8,58.3,11.7,46,6.24
1987-10-21,0,85.2,55.3,8.1,89,5.72
1987-10-22,1,79.9,56.8,15.7,93,6.18
1987-10-23,1,79.3,59.1,19.7,90,7.74
1987-10-24,2,75.9,59.1,22.4,88,7.60
1987-10-25,0,78.0,58.8,22.9,93,7.86
1987-10-26,1,78.2,59.3,19.8,96,6.78
1987-10-27,1,79.6,56.0,14.1,82,5.88
1987-10-28,1,79.6,55.1,11.0,92,5.75
1987-10-29,1,77.9,54.5,13.0,99,5.78
1987-10-30,1,80.7,53.0,7.4,91,5.24
1987-10-31,1,80.5,50.5,8.4,358,5.10
1987-11-01,0,79.4,51.0,9.7,124,5.77
1987-11-02,1,78.7,50.1,9.2,92,5.10
1987-11-03,0,78.0,49.7,9.1,96,5.09
1987-11-04,0,80.4,49.0,8.7,322,5.52
1987-11-05,0,80.2,54.7,15.3,317,6.65
1987-11-06,0,79.7,58.2,14.5,321,5.94
1987-11-07,0,78.7,53.8,18.2,105,5.60
1987-11-08,0,77.1,57.5,17.5,106,6.48
1987-11-09,1,79.2,56.4,16.1,149,6.78
1987-11-10,0,78.7,58.1,17.8,224,6.13
1987-11-11,0,77.3,50.8,15.3,320,5.78
1987-11-12,0,75.5,46.7,12.4,99,5.38
1987-11-13,1,72.9,54.7,17.5,103,5.98
1987-11-14,0,76.6,48.7,10.4,118,5.14
1987-11-15,0,75.2,52.2,14.0,273,5.18
1987-11-16,0,74.5,49.2,10.5,126,5.18
1987-11-17,1,70.9,50.8,16.5,101,5.73
1987-11-18,1,69.7,48.3,15.7,89,5.16
1987-11-19,2,67.5,46.9,15.0,83,4.34
1987-11-20,1,69.5,46.3,16.8,77,4.80
1987-11-21,0,69.6,38.5,10.9,328,4.59
1987-11-22,1,70.8,43.8,10.6,322,4.98
1987-11-23,1,68.0,43.8,15.8,271,4.72
1987-11-24,1,71.5,43.9,19.3,275,5.18
1987-11-25,1,75.8,52.8,14.9,259,4.98
1987-11-26,1,77.9,62.4,15.2,254,4.89
1987-11-27,1,78.0,51.9,15.3,311,5.39
1987-11-28,1,76.2,54.8,16.7,307,5.21
1987-11-29,0,78.1,49.2,9.7,15,4.94
1987-11-30,0,73.5,51.9,11.0,108,4.71
1987-12-01,1,74.0,46.8,11.7,332,5.16
1987-12-02,1,72.6,47.1,14.5,85,4.91
1987-12-03,1,76.2,52.9,14.2,78,4.83
1987-12-04,0,76.6,54.2,12.8,94,5.71
1987-12-05,1,76.2,52.8,11.3,97,5.05
1987-12-06,1,75.3,54.0,12.1,97,5.19
1987-12-07,1,71.0,54.6,14.9,103,5.49
1987-12-08,2,71.5,50.6,11.8,121,5.30
1987-12-09,1,73.5,53.3,12.2,281,4.94
1987-12-10,0,73.4,45.8,9.1,356,4.33
1987-12-11,0,71.4,43.7,9.4,96,4.47
1987-12-12,0,72.2,44.0,10.0,83,4.23
1987-12-13,0,75.0,42.7,9.7,47,4.42
1987-12-14,0,78.0,43.7,9.9,357,4.85
1987-12-15,0,77.1,47.7,12.7,343,5.97
1987-12-16,0,75.7,47.6,11.0,81,5.28
1987-12-17,0,74.0,49.4,12.9,81,5.82
1987-12-18,0,73.9,46.7,11.9,76,5.22
1987-12-19,0,71.7,41.9,10.0,72,4.55
1987-12-20,1,72.6,42.0,9.9,71,4.59
1987-12-21,1,74.0,45.0,10.9,68,5.07
1987-12-22,1,71.1,46.5,11.5,70,4.69
1987-12-23,1,70.8,44.6,8.7,70,4.10
1987-12-24,0,69.0,39.5,10.2,93,4.32
1987-12-25,0,66.3,38.8,10.0,141,3.99
1987-12-26,0,62.7,41.2,16.6,224,3.95
1987-12-27,0,62.2,37.6,12.1,345,3.41
1987-12-28,0,60.7,37.5,16.1,97,4.00
1987-12-29,1,62.6,42.6,19.7,92,4.23
1987-12-30,3,62.5,46.5,18.6,95,3.49
1987-12-31,51,59.5,41.7,19.3,226,2.49
1988-01-01,1,62.7,33.8,9.3,35,3.80
1988-01-02,1,57.3,32.7,18.5,326,3.97
1988-01-03,0,58.8,36.4,18.1,27,3.96
1988-01-04,0,68.4,33.6,11.8,66,4.01
1988-01-05,1,68.7,34.0,12.6,72,4.92
1988-01-06,0,66.6,41.8,17.1,73,5.25
1988-01-07,1,65.8,39.3,12.7,42,4.42
1988-01-08,1,69.6,38.1,11.9,19,4.47
1988-01-09,0,64.7,36.6,13.9,315,4.45
1988-01-10,1,66.3,33.7,9.0,83,4.27
1988-01-11,1,62.1,33.9,11.1,86,4.03
1988-01-12,1,62.3,38.0,12.2,76,4.01
1988-01-13,1,67.5,37.5,8.6,46,3.83
1988-01-14,2,69.4,40.0,9.9,81,4.53
1988-01-15,0,70.8,42.6,13.1,92,5.31
1988-01-16,1,71.7,50.7,19.5,94,6.89
1988-01-17,2,71.4,51.9,14.9,109,6.10
1988-01-18,51,64.8,52.7,12.7,163,3.69
1988-01-19,1,69.8,43.8,11.8,292,4.51
1988-01-20,1,70.7,47.9,11.4,264,4.77
1988-01-21,1,70.1,37.7,9.4,356,4.41
1988-01-22,1,69.0,39.4,8.9,71,4.56
1988-01-23,0,67.8,37.8,9.7,69,4.13
1988-01-24,0,69.2,36.3,8.6,76,4.27
1988-01-25,0,70.6,37.3,10.4,75,4.55
1988-01-26,0,75.3,40.0,10.4,59,4.94
1988-01-27,1,78.5,50.6,10.7,83,5.80
1988-01-28,1,78.3,52.9,14.6,101,6.96
1988-01-29,1,78.1,56.1,18.3,95,7.99
1988-01-30,2,79.1,59.1,17.8,95,7.89
1988-01-31,0,81.6,54.5,15.3,87,7.78
1988-02-01,0,78.4,58.2,16.9,88,8.01
1988-02-02,0,76.4,57.1,19.9,98,7.84
1988-02-03,0,75.4,54.0,14.0,115,6.57
1988-02-04,1,76.3,48.6,12.8,328,5.88
1988-02-05,0,75.3,47.4,10.3,87,5.65
1988-02-06,1,71.6,49.8,14.5,105,6.08
1988-02-07,1,71.2,46.3,13.9,138,5.68
1988-02-08,1,71.2,45.5,19.7,198,5.71
1988-02-09,1,50.9,34.0,22.6,307,3.49
1988-02-10,1,57.9,38.0,23.1,323,3.36
1988-02-11,0,68.7,36.9,9.9,39,4.32
1988-02-12,0,69.0,40.9,13.6,60,4.80
1988-02-13,1,69.3,41.3,11.8,88,5.40
1988-02-14,1,69.3,40.1,10.3,74,4.48
1988-02-15,1,69.5,40.2,10.5,80,5.05
1988-02-16,3,68.8,41.4,11.0,104,5.03
1988-02-17,3,72.6,49.1,11.9,110,6.02
1988-02-18,1,74.8,42.0,11.2,342,5.92
1988-02-19,1,75.0,44.3,12.8,338,6.40
1988-02-20,0,74.6,48.6,11.1,80,5.97
1988-02-21,1,75.7,47.9,10.3,80,5.77
1988-02-22,1,76.3,47.9,10.2,3,5.60
1988-02-23,1,74.1,47.1,11.2,123,5.61
1988-02-24,1,76.0,44.9,12.0,279,5.74
1988-02-25,2,77.7,48.9,14.0,301,6.28
1988-02-26,1,79.9,52.8,18.2,285,6.80
1988-02-27,3,77.5,55.9,22.0,303,6.29
1988-02-28,3,77.7,55.5,16.6,296,5.94
1988-02-29,3,78.9,61.2,18.1,316,6.25
1988-03-01,0,86.1,56.7,13.7,232,6.97
1988-03-02,3,88.2,60.0,16.4,173,7.94
1988-03-03,53,74.5,59.8,26.3,326,5.69
1988-03-04,61,60.0,54.7,12.8,332,1.65
1988-03-05,55,62.9,52.0,18.4,280,2.87
1988-03-06,0,62.0,45.9,18.7,314,4.50
1988-03-07,0,65.4,39.3,12.6,345,4.59
1988-03-08,1,67.8,39.4,11.0,169,4.69
1988-03-09,1,70.9,39.3,9.3,184,5.11
1988-03-10,1,72.7,38.8,9.6,149,5.42
1988-03-11,0,73.0,40.5,13.7,353,6.29
1988-03-12,0,69.9,46.9,17.2,93,6.59
1988-03-13,0,69.5,47.3,20.4,96,6.91
1988-03-14,1,73.5,47.6,14.5,94,6.26
1988-03-15,0,79.7,45.6,9.8,68,6.33
1988-03-16,0,80.8,46.2,16.0,326,7.39
1988-03-17,0,77.8,49.7,13.9,92,7.22
1988-03-18,0,78.2,50.9,14.1,111,7.15
1988-03-19,1,80.5,54.1,9.0,303,6.56
1988-03-20,3,80.5,49.5,9.5,116,6.40
1988-03-21,3,82.0,49.5,8.7,112,6.69
1988-03-22,3,80.3,55.4,8.2,127,5.32
1988-03-23,0,82.0,60.9,18.3,286,7.71
1988-03-24,0,79.6,48.5,11.0,177,7.18
1988-03-25,0,74.5,52.1,30.1,88,8.64
1988-03-26,0,79.1,55.1,23.7,88,9.08
1988-03-27,0,84.9,56.3,14.1,39,7.82
1988-03-28,0,83.2,51.3,18.1,335,8.02
1988-03-29,0,79.8,50.1,10.8,138,7.47
1988-03-30,0,79.5,52.0,15.7,117,7.67
1988-03-31,0,82.4,50.6,8.7,122,7.25
1988-04-01,0,84.4,51.2,13.8,122,8.26
1988-04-02,1,85.1,61.1,17.2,121,9.26
1988-04-03,2,87.9,64.0,17.8,140,9.52
1988-04-04,1,90.1,65.3,20.4,187,8.97
1988-04-05,1,91.5,63.3,18.0,289,8.73
1988-04-06,3,89.9,67.7,21.3,285,9.22
1988-04-07,0,88.6,62.1,19.8,300,9.53
1988-04-08,0,88.1,53.7,16.5,308,8.60
